Job Title;Rating;Company Name;Location;Headquarters;Size;Founded;Type of ownership;Industry;Sector;Revenue;max_salary;company_txt;job_state;same_state;age;python_yn;spark;aws;excel;job_simp;num_comp
Data Scientist;3.4;"DatamanUSA, LLC
3.4";Olympia, WA;Centennial, CO;51 to 200 employees;1988;Company - Private;IT Services;Information Technology;$5 to $10 million (USD);113;DatamanUSA, LLC;WA;0;24;0;0;0;0;data scientist;0
Sr. Data Engineer - Contract-to-Hire (Java);3.0;"Pilot Flying J Travel Centers LLC
3.0";Knoxville, TN;Knoxville, TN;10000+ employees;1958;Company - Private;Gas Stations;Retail;$10+ billion (USD);127;Pilot Flying J Travel Centers LLC;TN;1;24;1;0;0;0;data engineer;3
Senior Data Scientist - R&D Oncology;3.9;"AstraZeneca
3.9";New York, NY;Cambridge, United Kingdom;10000+ employees;1913;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$10+ billion (USD);172;AstraZeneca;NY;0;24;1;0;0;0;data scientist;3
Data Engineer;4.0;"Pinnacol Assurance
4.0";Denver, CO;Denver, CO;501 to 1000 employees;1915;Nonprofit Organization;Insurance Carriers;Insurance;$500 million to $1 billion (USD);124;Pinnacol Assurance;CO;1;24;1;0;1;0;data engineer;0
Food Scientist - Developer;3.3;"Palermo's Pizza
3.3";Milwaukee, WI;Milwaukee, WI;501 to 1000 employees;1964;Company - Private;Food & Beverage Manufacturing;Manufacturing;Unknown / Non-Applicable;68;Palermo's Pizza;WI;1;56;0;0;0;0;na;0
Senior Data Engineer;3.2;"Equian LLC
3.2";Franklin, TN;Indianapolis, IN;1001 to 5000 employees;2004;Company - Private;Health Care Services & Hospitals;Health Care;Unknown / Non-Applicable;142;Equian LLC;TN;0;24;0;0;1;1;data engineer;0
Data Engineer;3.4;"MetroStar Systems
3.4";Rockville, MD;Reston, VA;201 to 500 employees;1999;Company - Private;IT Services;Information Technology;$25 to $50 million (USD);142;MetroStar Systems;MD;0;21;0;0;1;0;data engineer;0
Senior Data Scientist;4.4;"MathWorks
4.4";Natick, MA;Natick, MA;1001 to 5000 employees;1984;Company - Private;Computer Hardware & Software;Information Technology;$1 to $2 billion (USD);171;MathWorks;MA;1;36;1;0;0;0;data scientist;0
Director II, Data Science - GRM Actuarial;3.3;"Liberty Mutual Insurance
3.3";Chicago, IL;Boston, MA;10000+ employees;1912;Company - Private;Insurance Carriers;Insurance;$10+ billion (USD);306;Liberty Mutual Insurance;IL;0;24;1;0;0;0;director;3
Machine Learning Engineer;3.2;"Information Builders
3.2";New York, NY;New York, NY;1001 to 5000 employees;1975;Company - Private;Computer Hardware & Software;Information Technology;Unknown / Non-Applicable;159;Information Builders;NY;1;45;1;0;1;1;mle;3
Sr Expert Data Science, Advanced Visual Analytics (Associate level);3.8;"Novartis
3.8";Cambridge, MA;Basel, Switzerland;10000+ employees;1996;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$10+ billion (USD);133;Novartis;MA;0;24;1;0;0;0;na;0
MED TECH/LAB SCIENTIST- SOUTH COASTAL LAB;3.6;"Beebe Healthcare
3.6";Millville, DE;Lewes, DE;1001 to 5000 employees;1935;Nonprofit Organization;Health Care Services & Hospitals;Health Care;$100 to $500 million (USD);68;Beebe Healthcare;DE;0;24;0;0;0;0;na;0
Scientist, Molecular/Cellular Biologist;2.9;"Audentes Therapeutics
2.9";South San Francisco, CA;San Francisco, CA;201 to 500 employees;2012;Subsidiary or Business Segment;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;Unknown / Non-Applicable;97;Audentes Therapeutics;CA;0;24;0;0;0;0;na;3
Staff Scientist-Downstream Process Development;2.7;"Advanced BioScience Laboratories
2.7";Rockville, MD;Rockville, MD;201 to 500 employees;1961;Company - Private;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$25 to $50 million (USD);113;Advanced BioScience Laboratories;MD;1;59;0;0;0;1;na;0
Data Scientist;3.2;"Numeric, LLC
3.2";Philadelphia, PA;Chadds Ford, PA;1 to 50 employees;1988;Company - Private;Staffing & Outsourcing;Business Services;$5 to $10 million (USD);161;Numeric, LLC;PA;0;24;1;1;1;0;data scientist;0
Scientist - Analytical Services;3.1;"Reynolds American
3.1";Winston-Salem, NC;Winston-Salem, NC;5001 to 10000 employees;1875;Company - Private;Consumer Products Manufacturing;Manufacturing;$10+ billion (USD);134;Reynolds American;NC;1;24;0;0;0;1;na;0
Associate Scientist / Sr. Associate Scientist, Antibody Discovery;4.0;"23andMe
4.0";South San Francisco, CA;Sunnyvale, CA;501 to 1000 employees;2006;Company - Private;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;Unknown / Non-Applicable;125;23andMe;CA;0;24;0;0;1;1;na;3
Associate Data Analyst- Graduate Development Program;3.3;"National Interstate
3.3";Richfield, OH;Richfield, OH;501 to 1000 employees;1989;Company - Private;Insurance Carriers;Insurance;$500 million to $1 billion (USD);59;National Interstate;OH;1;31;0;0;0;0;analyst;0
Sr. Data Engineer;4.5;"Moser Consulting
4.5";Indianapolis, IN;Indianapolis, IN;51 to 200 employees;1996;Company - Private;Consulting;Business Services;$25 to $50 million (USD);158;Moser Consulting;IN;1;24;1;1;1;0;data engineer;0
Clinical Data Analyst;3.0;"Greenway Health
3.0";Tampa, FL;Tampa, FL;1001 to 5000 employees;1977;Subsidiary or Business Segment;Enterprise Software & Network Solutions;Information Technology;$100 to $500 million (USD);48;Greenway Health;FL;1;43;0;0;0;1;analyst;3
IT Associate Data Analyst;3.7;"The Hanover Insurance Group
3.7";Worcester, MA;Worcester, MA;5001 to 10000 employees;1852;Company - Public;Insurance Carriers;Insurance;$5 to $10 billion (USD);69;The Hanover Insurance Group;MA;1;24;0;0;0;0;analyst;0
Business Data Analyst;3.8;"Fareportal
3.8";New York, NY;New York, NY;1001 to 5000 employees;2002;Company - Private;Travel Agencies;Travel & Tourism;$2 to $5 billion (USD);71;Fareportal;NY;1;18;1;0;0;1;analyst;3
Senior Insurance Data Scientist;3.9;"TransUnion
3.9";Chicago, IL;Chicago, IL;5001 to 10000 employees;1968;Company - Public;Financial Analytics & Research;Finance;$1 to $2 billion (USD);173;TransUnion;IL;1;52;1;0;0;1;data scientist;0
Senior Data Science Systems Engineer;3.2;"MITRE
3.2";Hampton, VA;Bedford, MA;5001 to 10000 employees;1958;Nonprofit Organization;Federal Agencies;Government;$1 to $2 billion (USD);99;MITRE;VA;0;24;0;0;0;0;na;3
ENVIRONMENTAL ENGINEER/SCIENTIST;3.3;"Mcphail Associates
3.3";Cambridge, MA;Cambridge, MA;1 to 50 employees;1976;Company - Private;Construction;Construction, Repair & Maintenance;Unknown / Non-Applicable;56;Mcphail Associates;MA;1;44;0;0;0;1;na;0
Senior Scientist - Regulatory Submissions;3.1;"Reynolds American
3.1";Winston-Salem, NC;Winston-Salem, NC;5001 to 10000 employees;1875;Company - Private;Consumer Products Manufacturing;Manufacturing;$10+ billion (USD);155;Reynolds American;NC;1;24;0;0;0;1;na;0
Scientist - Biomarker and Flow Cytometry;2.4;"Crown Bioscience
2.4";San Diego, CA;San Diego, CA;501 to 1000 employees;2006;Company - Private;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$50 to $100 million (USD);98;Crown Bioscience;CA;1;24;0;0;0;0;na;0
Revenue Analytics Manager;4.8;"HOVER
4.8";San Francisco, CA;San Francisco, CA;51 to 200 employees;2011;Company - Private;Computer Hardware & Software;Information Technology;$25 to $50 million (USD);78;HOVER;CA;1;24;0;0;0;1;manager;0
Sr. Scientist Method Development;2.9;"Q2 Solutions
2.9";Marietta, GA;Morrisville, NC;1001 to 5000 employees;2015;Company - Private;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;Unknown / Non-Applicable;110;Q2 Solutions;GA;0;24;0;0;0;1;na;0
Associate Scientist, LC/MS Biologics;2.9;"Q2 Solutions
2.9";Ithaca, NY;Morrisville, NC;1001 to 5000 employees;2015;Company - Private;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;Unknown / Non-Applicable;96;Q2 Solutions;NY;0;24;0;0;0;1;na;0
Research Scientist, Immunology - Cancer Biology;3.7;Kronos Bio;Cambridge, MA;San Mateo, CA;Unknown;1988;Company - Private;-1;-1;Unknown / Non-Applicable;140;Kronos Bio;MA;0;24;0;0;0;1;na;0
IT - Data Engineer II;3.4;"Arbella Insurance
3.4";Quincy, MA;Quincy, MA;1001 to 5000 employees;1988;Company - Private;Insurance Carriers;Insurance;$100 to $500 million (USD);119;Arbella Insurance;MA;1;32;0;1;0;1;data engineer;0
Machine Learning Engineer (NLP);4.1;"CK-12 Foundation
4.1";Palo Alto, CA;Palo Alto, CA;1 to 50 employees;2007;Company - Private;K-12 Education;Education;Unknown / Non-Applicable;142;CK-12 Foundation;CA;1;24;1;0;1;1;mle;0
Senior Data Analyst;3.9;"Life360
3.9";San Francisco, CA;San Francisco, CA;51 to 200 employees;2008;Company - Public;Computer Hardware & Software;Information Technology;Unknown / Non-Applicable;178;Life360;CA;1;24;1;0;0;0;analyst;0
Data Science Project Manager;3.6;"MassMutual
3.6";Boston, MA;Springfield, MA;5001 to 10000 employees;1851;Company - Private;Insurance Carriers;Insurance;$10+ billion (USD);100;MassMutual;MA;0;24;0;0;0;1;manager;0
Data Engineer;3.9;"Fivestars
3.9";San Francisco, CA;San Francisco, CA;201 to 500 employees;2011;Company - Private;Internet;Information Technology;$100 to $500 million (USD);113;Fivestars;CA;1;24;1;0;1;1;data engineer;2
Principal, Data Science - Advanced Analytics;3.6;"IQVIA
3.6";Plymouth Meeting, PA;Durham, NC;10000+ employees;2017;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$2 to $5 billion (USD);137;IQVIA;PA;0;24;0;0;0;0;na;3
Sr Scientist, Immuno-Oncology - Oncology;3.9;"GSK
3.9";Cambridge, MA;Brentford, United Kingdom;10000+ employees;1830;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$10+ billion (USD);111;GSK;MA;0;24;0;0;1;0;na;3
Senior Data Engineer;4.4;"Eventbrite
4.4";Nashville, TN;San Francisco, CA;1001 to 5000 employees;2006;Company - Public;Internet;Information Technology;$100 to $500 million (USD);133;Eventbrite;TN;0;24;1;1;1;0;data engineer;3
Project Scientist - Auton Lab, Robotics Institute;2.6;"Software Engineering Institute
2.6";Pittsburgh, PA;Pittsburgh, PA;501 to 1000 employees;1984;College / University;Colleges & Universities;Education;Unknown / Non-Applicable;91;Software Engineering Institute;PA;1;36;0;0;0;1;na;0
Data Science Manager;3.2;"Numeric, LLC
3.2";Allentown, PA;Chadds Ford, PA;1 to 50 employees;1988;Company - Private;Staffing & Outsourcing;Business Services;$5 to $10 million (USD);160;Numeric, LLC;PA;0;24;0;0;0;1;manager;0
Research Scientist – Security and Privacy;3.6;"Riverside Research Institute
3.6";Beavercreek, OH;Arlington, VA;501 to 1000 employees;1967;Nonprofit Organization;Federal Agencies;Government;$50 to $100 million (USD);126;Riverside Research Institute;OH;0;53;1;0;0;0;na;0
